document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,2,62,random,No Link,No Link,"Utilising a prompt-based approach, rather than optimising models to predict the expected label (i.e. whether two word senses are different), this paper proposes to predict (embeddings of) words synonymous to those in question and compare the distances of these embeddings.","PET (Schick and Schütze, 2021b) prefers ALBERT-xxlarge-v2 (Lan et al., 2019) over RoBERTa (with an average gain of 8 points on a subset of SuperGLUE tasks) and fine-tunes it with manually engineered cloze-style prompts.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,2,111,retriever,Link,Link,"Utilising a prompt-based approach, rather than optimising models to predict the expected label (i.e. whether two word senses are different), this paper proposes to predict (embeddings of) words synonymous to those in question and compare the distances of these embeddings.","In this work we showed that similarity based approach to promptbased learning is capable of achieving comparable results to purely fine-tuning based methods on Word-in-Context task, in which previous few-shot attempts have failed.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,12,retriever,Link,No Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,"This paradigm has proven its effectiveness in the few-shot setting, even for relatively smaller models, such as BERT (Devlin et al., 2019) and RoBERTA , when combined with ensembling and fine-tuning (Schick and Schütze, 2021a).",False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,15,random,Link,Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,"However, surprisingly, the Word-in-Context task (Pilehvar and Camacho-Collados, 2019) -one of the tasks in the SuperGLUE benchmark )-is one exception on which these methods fail to stay on par with their fine-tuned counterparts.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,26,llm,Link,Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,"The experimental results on the WiC dataset shows that, with only 16 instances per class, our proposed prompt-based technique can achieve comparable results to the fine-tuned models (with access to full training data of 2700+ instances per class).",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,69,retriever,No Link,No Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,The approach makes use of full training set to optimize discrete prompts for each specific target task.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,86,random,Link,No Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,"This observation suggests that PLMs already encode a certain amount of task-related knowledge and the supervised fine-tuning mainly updates their task description (i.e., what the task is, not how to solve it).",False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,3,111,llm,Link,Link,Models optimised in this way reach the performance of models finetuned on the whole training set and the approach is argued to generalise to some other tasks.,"In this work we showed that similarity based approach to promptbased learning is capable of achieving comparable results to purely fine-tuning based methods on Word-in-Context task, in which previous few-shot attempts have failed.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,5,llm,Link,Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","Trying to fill this gap, we propose a new prompting technique, based on similarity metrics, which boosts few-shot performance to the level of fully supervised methods.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,18,retriever,No Link,Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.",The natural question that arises here is if the failure of few-shot techniques on WiC is due to lack of relevant encoded knowledge in PLMs or the inefficiency of the employed prompt-based methods.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,24,retriever,No Link,No Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","Given the comparison-based nature of WiC, we hypothesize that conventional prompting methods fall short since they only utilize a single prompt response.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,26,mutual,Link,Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","The experimental results on the WiC dataset shows that, with only 16 instances per class, our proposed prompt-based technique can achieve comparable results to the fine-tuned models (with access to full training data of 2700+ instances per class).",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,87,llm,Link,Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","Therefore, using limited examples in the fewshot setting they are able to reach their maximum fine-tuning potential on WiC. We report SP's performance on WiC for other PLMs in the Appendix which shows our method/observation does not depend on a specific PLM.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,92,random,No Link,No Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","For SST-2, we observe that SP can exploit a manual prompt template significantly better than AutoPrompt, while being competitive using the best template optimized by AutoPrompt (auto-generated).",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,5,96,random,No Link,Link,"The method is surprisingly simple, the results are convincing as they significantly improve upon the state-of-the-art on the WiC task in the few-shot setting.","Notably, the Spearman correlation score, which is less commonly used for comparing embeddings, outperforms the cosine similarity on WiC by a large margin while maintaining the same level performance on other tasks.",False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,6,5,retriever,No Link,No Link,The paper shows that the methodology is applicable to some other few-shot tasks as well.,"Trying to fill this gap, we propose a new prompting technique, based on similarity metrics, which boosts few-shot performance to the level of fully supervised methods.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,6,27,llm,Link,Link,The paper shows that the methodology is applicable to some other few-shot tasks as well.,"Moreover, we show that with few adjustments, this simple approach can be effectively used for other downstream tasks.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,6,73,random,No Link,No Link,The paper shows that the methodology is applicable to some other few-shot tasks as well.,Systems are evaluated either on a five-way fine-grained or binary classification task.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,6,83,random,No Link,No Link,The paper shows that the methodology is applicable to some other few-shot tasks as well.,Results,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,7,14,random,No Link,No Link,Claims are substantiated and backed by evidence.,"Prompt-based techniques have shown impressive performance in the few-shot setting, especially when compared to standard fine-tuning on datasets of hundreds of data points (Scao and Rush, 2021).",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,7,66,random,No Link,No Link,Claims are substantiated and backed by evidence.,"In addition to WiC, we also carried out experiments on two more tasks.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,9,3,random,No Link,No Link,"The main weakness of the paper is that it's very terse, partly due to the 4-page limit of a short submission.","However, despite proving competitive on most tasks in the GLUE and SuperGLUE benchmarks, existing prompt-based techniques fail on the semantic distinction task of the Word-in-Context (WiC) dataset.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,9,50,random,No Link,No Link,"The main weakness of the paper is that it's very terse, partly due to the 4-page limit of a short submission.","Therefore, we ask PLM about the triggered meaning of the target word, separately for each context, and leave the comparison to similarity measures.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,10,23,retriever,No Link,No Link,"This leads to potentially important information being omitted, see detailed comments below.",In this work we investigate the latter issue by introducing a new configuration for prompting.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,10,41,random,No Link,No Link,"This leads to potentially important information being omitted, see detailed comments below.",The third step is where SP differs from existing prompt-based approaches.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,10,44,random,No Link,No Link,"This leads to potentially important information being omitted, see detailed comments below.","However, this assumes the variance of different classes to be equal in the embedding space.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,10,88,llm,No Link,No Link,"This leads to potentially important information being omitted, see detailed comments below.",We also include some detailed examples of how SP works for WiC in the Appendix.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,11,74,random,No Link,No Link,Some of the mentioned points could be easily alleviated by utilising the additional page that is provided upon acceptance in a venue.,We follow the latter (SST-2) in our experiments.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,11,97,random,No Link,No Link,Some of the mentioned points could be easily alleviated by utilising the additional page that is provided upon acceptance in a venue.,This superiority can be explained by the assumption that cosine similarity is more susceptible to variations in the dominant dimensions.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,19,llm,No Link,No Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),Two issues could be responsible for the latter case:,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,22,retriever,No Link,No Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),"However, none of these have shown success on the WiC task.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,23,retriever,No Link,No Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),In this work we investigate the latter issue by introducing a new configuration for prompting.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,49,llm,No Link,No Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),"Previous work has fallen short of designing a single prompt template which make the PLM answer about the target word having the same meaning or not (e.g., with ""yes"" or ""no"").",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,73,random,No Link,Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),Systems are evaluated either on a five-way fine-grained or binary classification task.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,13,100,random,No Link,No Link,The following are points where i would like to see further clarifications: (NB: I do not have access to the forum/comments of the previous submission so some of my comments might have been addressed earlier.),"However, the gain in the other two tasks is negligible.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,14,18,random,No Link,No Link,- Why are SST-2 and SICK-E chosen as representative tasks to show that the proposed method generalises to other few-shot settings?,The natural question that arises here is if the failure of few-shot techniques on WiC is due to lack of relevant encoded knowledge in PLMs or the inefficiency of the employed prompt-based methods.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,14,67,llm,No Link,No Link,- Why are SST-2 and SICK-E chosen as representative tasks to show that the proposed method generalises to other few-shot settings?,"The goal of this additional experiment is twofold: first, to show the applicability of SP to other settings, including tasks with single input sequence; and second, to evaluate if SP is effective when using prompt templates from other techniques, including those optimized for specific tasks.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,14,83,random,No Link,No Link,- Why are SST-2 and SICK-E chosen as representative tasks to show that the proposed method generalises to other few-shot settings?,Results,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,14,90,retriever,No Link,Link,- Why are SST-2 and SICK-E chosen as representative tasks to show that the proposed method generalises to other few-shot settings?,The results on SST-2 and SICK-E are shown in Table 2.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,15,24,random,No Link,No Link,Other papers seem to go for the full SuperGLUE suite.,"Given the comparison-based nature of WiC, we hypothesize that conventional prompting methods fall short since they only utilize a single prompt response.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,15,44,random,No Link,No Link,Other papers seem to go for the full SuperGLUE suite.,"However, this assumes the variance of different classes to be equal in the embedding space.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,15,62,retriever,Link,Link,Other papers seem to go for the full SuperGLUE suite.,"PET (Schick and Schütze, 2021b) prefers ALBERT-xxlarge-v2 (Lan et al., 2019) over RoBERTa (with an average gain of 8 points on a subset of SuperGLUE tasks) and fine-tunes it with manually engineered cloze-style prompts.",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,15,69,llm,No Link,No Link,Other papers seem to go for the full SuperGLUE suite.,The approach makes use of full training set to optimize discrete prompts for each specific target task.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,16,12,random,No Link,No Link,"Similarly, for those tasks, why is Autoprompt chosen as the only reference approach to compare against?","This paradigm has proven its effectiveness in the few-shot setting, even for relatively smaller models, such as BERT (Devlin et al., 2019) and RoBERTA , when combined with ensembling and fine-tuning (Schick and Schütze, 2021a).",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,16,65,random,No Link,Link,"Similarly, for those tasks, why is Autoprompt chosen as the only reference approach to compare against?",Tasks,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,16,91,retriever,No Link,Link,"Similarly, for those tasks, why is Autoprompt chosen as the only reference approach to compare against?",We compare SP with AutoPrompt which searches for the best template for each task.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,16,92,llm,Link,Link,"Similarly, for those tasks, why is Autoprompt chosen as the only reference approach to compare against?","For SST-2, we observe that SP can exploit a manual prompt template significantly better than AutoPrompt, while being competitive using the best template optimized by AutoPrompt (auto-generated).",True,True
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,17,66,random,No Link,No Link,"Admittedly, the difference in performance to other approaches (at least for the SST-2 task) appears to not differ too much.","In addition to WiC, we also carried out experiments on two more tasks.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,17,74,retriever,No Link,Link,"Admittedly, the difference in performance to other approaches (at least for the SST-2 task) appears to not differ too much.",We follow the latter (SST-2) in our experiments.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,17,92,llm,No Link,No Link,"Admittedly, the difference in performance to other approaches (at least for the SST-2 task) appears to not differ too much.","For SST-2, we observe that SP can exploit a manual prompt template significantly better than AutoPrompt, while being competitive using the best template optimized by AutoPrompt (auto-generated).",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,17,99,random,No Link,No Link,"Admittedly, the difference in performance to other approaches (at least for the SST-2 task) appears to not differ too much.","The results approve the assumption: pruned cosine similarity gains around 10% absolute performance boost on WiC, filling the gap to Spearman correlation.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,18,29,random,No Link,No Link,"- It is great to see that confidence scores were reported for the obtained results, but how exactly are they calculated?",Fine-tuning on a specific task can potentially update PLMs on what the task is and how to solve it.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,18,99,random,No Link,No Link,"- It is great to see that confidence scores were reported for the obtained results, but how exactly are they calculated?","The results approve the assumption: pruned cosine similarity gains around 10% absolute performance boost on WiC, filling the gap to Spearman correlation.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,19,8,random,No Link,No Link,"- The high-level description helps to understand the approach intuitively, but a more detailed (e.g. mathematical) formulation, for example in the appendix, would be helpful as well.",Introduction,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,19,55,random,No Link,Link,"- The high-level description helps to understand the approach intuitively, but a more detailed (e.g. mathematical) formulation, for example in the appendix, would be helpful as well.",We then train the same linear model as before on the similarity scores of the training set examples to find the best discriminating threshold.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,19,88,retriever,No Link,No Link,"- The high-level description helps to understand the approach intuitively, but a more detailed (e.g. mathematical) formulation, for example in the appendix, would be helpful as well.",We also include some detailed examples of how SP works for WiC in the Appendix.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,19,106,llm,No Link,No Link,"- The high-level description helps to understand the approach intuitively, but a more detailed (e.g. mathematical) formulation, for example in the appendix, would be helpful as well.",Figure 2 (Appendix) illustrates the distribution of values for the most dominant dimension.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,20,61,random,No Link,No Link,"Similarly, the figure is supposed to help to understand the problem better, but I find it confusing in two ways: First, the figure is too abstract for me. Maybe having more text labels would help.","We compare our results on WiC with three other methods, all of which use 32 examples for their training.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,20,69,random,No Link,Link,"Similarly, the figure is supposed to help to understand the problem better, but I find it confusing in two ways: First, the figure is too abstract for me. Maybe having more text labels would help.",The approach makes use of full training set to optimize discrete prompts for each specific target task.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,21,3,retriever,No Link,No Link,"Second, depicting sentiment analysis, it does not align well with the main contribution of the paper, improvements on the WiC task.","However, despite proving competitive on most tasks in the GLUE and SuperGLUE benchmarks, existing prompt-based techniques fail on the semantic distinction task of the Word-in-Context (WiC) dataset.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,21,47,llm,No Link,No Link,"Second, depicting sentiment analysis, it does not align well with the main contribution of the paper, improvements on the WiC task.","SP for WiC. The surprising failure of existing prompt-based techniques on the Word-in-Context task (Pilehvar and Camacho-Collados, 2019, WiC), motivated us to focus on filling this gap.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,21,88,random,Link,No Link,"Second, depicting sentiment analysis, it does not align well with the main contribution of the paper, improvements on the WiC task.",We also include some detailed examples of how SP works for WiC in the Appendix.,False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,21,104,random,No Link,Link,"Second, depicting sentiment analysis, it does not align well with the main contribution of the paper, improvements on the WiC task.","This results in a higher spread on the most dominant dimension in the case of WiC. It is known that the most dominant dimensions in PLMs often encode irrelevant information, such as word frequency (Gao et al., 2019), therefore hampering performance for sensitive metrics such as cosine similarity.",False,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,22,23,random,No Link,No Link,Maybe reworking the figure to depict the WiC task would help with both problems.,In this work we investigate the latter issue by introducing a new configuration for prompting.,True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,22,104,random,No Link,No Link,Maybe reworking the figure to depict the WiC task would help with both problems.,"This results in a higher spread on the most dominant dimension in the case of WiC. It is known that the most dominant dimensions in PLMs often encode irrelevant information, such as word frequency (Gao et al., 2019), therefore hampering performance for sensitive metrics such as cosine similarity.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,23,5,random,No Link,No Link,"- Qualitative error analysis in the Appendix is great, but the manuscript so far lacks a more detailed analysis of the results.","Trying to fill this gap, we propose a new prompting technique, based on similarity metrics, which boosts few-shot performance to the level of fully supervised methods.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,23,13,random,No Link,No Link,"- Qualitative error analysis in the Appendix is great, but the manuscript so far lacks a more detailed analysis of the results.","From the practical point of view, prompt-based learning is particularly well-suited for massive models, such as GPT-3, since it does not involve parameter tuning.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,24,44,random,No Link,No Link,"One could wonder, for the WiC task, are the errors always due to models predicting ""matched"" for ""not matched"" GT? Is this similar to other approaches? For example, a by-class accuracy breakdown could answer some of these questions.","However, this assumes the variance of different classes to be equal in the embedding space.",True,False
d1ba3afd2bfd0e0e7bf886faedb96a9765b75a4bb26dac7dd35c137dc708c4a9616ad866e21b92b2964afad9fe2c693b9fb5c3696e3e1ad365fa2cee476d9da5,24,61,random,No Link,No Link,"One could wonder, for the WiC task, are the errors always due to models predicting ""matched"" for ""not matched"" GT? Is this similar to other approaches? For example, a by-class accuracy breakdown could answer some of these questions.","We compare our results on WiC with three other methods, all of which use 32 examples for their training.",True,False
